hashedIpAddress,timestamp,durationInSec,play_duration,clean_path,source,target,links_coords,normalized_links_coords
7941c96d5aa79646,1381112056,1843,43,"['Theatre', 'India']",Theatre,Zebra,"[[(269, 2214), (224, 2255)]]","[[(0.14232804232804233, 0.9349662162162162), (0.11851851851851852, 0.9522804054054054)]]"
009a5020080863f9,1381188506,1927,127,"['Theatre', 'Dance', 'Animal']",Theatre,Zebra,"[[(780, 192)], [(650, 100)]]","[[(0.4126984126984127, 0.08108108108108109)], [(0.3439153439153439, 0.03935458480913026)]]"
126c53a444812f50,1381237875,12,12,['Pyramid'],Pyramid,Bean,[],[]
49df475f060c57c6,1381241854,182,182,"['Pyramid', 'Sun', 'Photosynthesis', 'Plant', 'Organism', 'Food']",Pyramid,Bean,"[[(809, 348)], [(276, 94), (1103, 390)], [(535, 94), (684, 1041)], [(347, 75)], [(442, 3628)]]","[[(0.42804232804232806, 0.16051660516605165)], [(0.14603174603174604, 0.02058694699956198), (0.5835978835978836, 0.08541392904073587)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.1835978835978836, 0.02945797329143755)], [(0.23386243386243386, 0.899578477560129)]]"
6f16c70c79cbbe14,1381243344,31,31,['Theatre'],Theatre,Zebra,[],[]
49df475f060c57c6,1381243352,41,41,"['Theatre', 'Paris']",Theatre,Zebra,"[[(1116, 1009)]]","[[(0.5904761904761905, 0.42609797297297297)]]"
49df475f060c57c6,1381243451,93,93,"['Theatre', 'France', 'Sub-Saharan_Africa', 'North_Africa']",Theatre,Zebra,"[[(1152, 1009), (126, 2133)], [(1403, 4080)], [(695, 75), (956, 1705)]]","[[(0.6095238095238096, 0.42609797297297297), (0.06666666666666667, 0.9007601351351351)], [(0.7423280423280423, 0.5980650835532102)], [(0.36772486772486773, 0.03616200578592092), (0.5058201058201058, 0.8220829315332691)]]"
6f16c70c79cbbe14,1381243517,71,71,"['Theatre', 'United_States', 'California']",Theatre,Zebra,"[[(66, 1890), (111, 2092), (156, 2174), (155, 2194)], [(1496, 1269), (217, 792), (463, 3561), (395, 7496)]]","[[(0.03492063492063492, 0.7981418918918919), (0.05873015873015873, 0.8834459459459459), (0.08253968253968254, 0.9180743243243243), (0.082010582010582, 0.9265202702702703)], [(0.7915343915343915, 0.1589627959413754), (0.11481481481481481, 0.0992108229988726), (0.24497354497354498, 0.4460729049229613), (0.20899470899470898, 0.9389953651509457)]]"
71ef72105eab6080,1381250746,142,142,"['Asteroid', 'Jupiter', 'Roman_mythology', 'Mythology', 'Culture', 'Human', 'Society', 'Switzerland', 'Holy_Roman_Empire']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [(1341, 538)], [(158, 75)], [(398, 94)], [(1279, 100)], [(1056, 157), (957, 2548), (19, 3227), (556, 3870)], [(1237, 75)], [(554, 373)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [(0.7095238095238096, 0.13373104648272433)], [(0.0835978835978836, 0.036478599221789886)], [(0.2105820105820106, 0.039595619208087615)], [(0.6767195767195767, 0.027137042062415198)], [(0.5587301587301587, 0.026404305415405314), (0.5063492063492063, 0.42852337706020854), (0.010052910052910053, 0.5427177934746048), (0.29417989417989415, 0.6508577194752775)], [(0.6544973544973545, 0.05296610169491525)], [(0.2931216931216931, 0.08714953271028038)]]"
71ef72105eab6080,1381253041,2015,215,"['Asteroid', 'Jupiter', 'Neptune', 'Roman_mythology', 'Greek_mythology', 'Trojan_War', 'Siege', 'Renaissance', 'Middle_Ages', 'Dark_Ages', 'Augustine_of_Hippo', 'Martin_Luther', 'Middle_Ages', 'Dark_Ages', 'Popular_culture']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [(859, 75), (976, 933)], [(635, 783)], [(1094, 75), (936, 362)], [(1080, 138), (1257, 1872), (395, 2438)], [(1183, 259)], [(1057, 119), (733, 1762)], [(850, 75), (413, 653)], [(88, 338), (478, 3094)], [(1020, 371)], [(1241, 1017)], [(383, 119)], [(88, 338), (478, 3094)], [(445, 119), (317, 1389)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [(0.4544973544973545, 0.018642803877703208), (0.5164021164021164, 0.2319164802386279)], [(0.335978835978836, 0.26021934197407776)], [(0.5788359788359788, 0.036478599221789886), (0.49523809523809526, 0.17607003891050585)], [(0.5714285714285714, 0.026754556029468787), (0.665079365079365, 0.3629313687475766), (0.20899470899470898, 0.4726638231872819)], [(0.6259259259259259, 0.037552559083659565)], [(0.5592592592592592, 0.03137358291589771), (0.3878306878306878, 0.46453994199841814)], [(0.4497354497354497, 0.02295684113865932), (0.21851851851851853, 0.19987756351392716)], [(0.04656084656084656, 0.08720330237358101), (0.2529100529100529, 0.7982456140350878)], [(0.5396825396825397, 0.2138328530259366)], [(0.6566137566137566, 0.2714171337069656)], [(0.20264550264550266, 0.01905829596412556)], [(0.04656084656084656, 0.08720330237358101), (0.2529100529100529, 0.7982456140350878)], [(0.23544973544973544, 0.0685878962536023), (0.16772486772486772, 0.8005763688760807)]]"
1af2b5a569d802ad,1381352404,56,56,"['Brain', 'Emotion']",Brain,Telephone,"[[(951, 243)]]","[[(0.5031746031746032, 0.06481728460922913)]]"
1af2b5a569d802ad,1381368724,1806,6,['Asteroid'],Asteroid,Viking,[],[]
3fb19b07736b9df4,1381448389,287,287,"['Pyramid', 'Mexico_City', 'Mexico', 'Agriculture', 'Food', 'Protein']",Pyramid,Bean,"[[(1071, 683)], [(781, 75), (747, 183)], [(773, 2851)], [(461, 75), (213, 249)], [(515, 75), (599, 1906), (471, 2083)]]","[[(0.5666666666666667, 0.31503690036900367)], [(0.4132275132275132, 0.018754688672168042), (0.3952380952380952, 0.04576144036009002)], [(0.408994708994709, 0.45917216943147043)], [(0.24391534391534392, 0.01972127267946358), (0.1126984126984127, 0.06547462529581909)], [(0.2724867724867725, 0.034530386740331494), (0.31693121693121695, 0.8775322283609577), (0.2492063492063492, 0.9590239410681399)]]"
06b8898030533ad2,1381526850,141,141,"['Brain', 'Cerebellum', 'Music', 'Sound', 'Wave']",Brain,Telephone,"[[(1547, 1354), (1332, 1160), (928, 2317)], [(601, 196)], [(584, 75), (275, 179)], [(484, 100), (766, 179), (555, 588)]]","[[(0.8185185185185185, 0.3611629767938117), (0.7047619047619048, 0.3094158442251267), (0.491005291005291, 0.618031475060016)], [(0.317989417989418, 0.05182443151771549)], [(0.308994708994709, 0.023674242424242424), (0.1455026455026455, 0.056502525252525256)], [(0.2560846560846561, 0.0612369871402327), (0.4052910052910053, 0.10961420698101654), (0.29365079365079366, 0.36007348438456827)]]"
06b8898030533ad2,1381527154,175,175,"['Asteroid', 'Comet', 'Earth', 'Dinosaur', 'Fossil', 'Evolution', 'Extinction', 'Biodiversity', 'South_America']",Asteroid,Viking,"[[(684, 113)], [(489, 344), (1653, 866)], [(1092, 855)], [(550, 1821), (637, 4122), (1449, 4643), (599, 6041)], [(456, 427)], [(1229, 94), (253, 5060)], [(597, 75)], [(1175, 1783)]]","[[(0.3619047619047619, 0.03457772337821297)], [(0.25873015873015875, 0.1060419235511714), (0.8746031746031746, 0.26695437731196053)], [(0.5777777777777777, 0.15771997786386274)], [(0.291005291005291, 0.2809751581546058), (0.337037037037037, 0.6360129609628143), (0.7666666666666667, 0.7164017898472458), (0.31693121693121695, 0.932109242400864)], [(0.24126984126984127, 0.18646288209606987)], [(0.6502645502645502, 0.014188679245283019), (0.13386243386243385, 0.7637735849056604)], [(0.31587301587301586, 0.033185840707964605)], [(0.6216931216931217, 0.4790435249865664)]]"
4fd5762203b8d37e,1381543374,1987,187,"['Brain', 'Computer_science', 'Internet']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)]]"
7941c96d5aa79646,1381547773,45,45,['Asteroid'],Asteroid,Viking,[],[]
7941c96d5aa79646,1381548057,285,285,"['Asteroid', 'Earth', 'Planet', 'Ancient_Rome', 'Mediterranean_Sea']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)], [(569, 75)], [(309, 565)], [(665, 94), (359, 605), (840, 2193)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)], [(0.3010582010582011, 0.01383508577753182)], [(0.1634920634920635, 0.1474041220975737)], [(0.35185185185185186, 0.01053457357391012), (0.18994708994708995, 0.06780230864059172), (0.4444444444444444, 0.24576936008069036)]]"
4c2d844b7a898d08,1381688082,1830,30,"['Asteroid', 'Earth']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)]]"
5385985403c409f5,1381723657,56,56,"['Brain', 'Sleep', 'United_States', 'Christopher_Columbus', 'Japan']",Brain,Telephone,"[[(318, 332)], [(37, 154)], [(267, 281), (459, 987)], [(1526, 756)]]","[[(0.16825396825396827, 0.08855694851960523)], [(0.019576719576719578, 0.06878070567217508)], [(0.14126984126984127, 0.03519979957409495), (0.24285714285714285, 0.12363773017662533)], [(0.8074074074074075, 0.22183098591549297)]]"
599de8c33a717f1e,1381766947,4,4,['Asteroid'],Asteroid,Viking,[],[]
599de8c33a717f1e,1381766964,8,8,['Asteroid'],Asteroid,Viking,[],[]
599de8c33a717f1e,1381766988,18,18,"['Asteroid', 'Sun', 'Climate']",Asteroid,Viking,"[[(1259, 75), (1031, 1127)], [(494, 94)]]","[[(0.6661375661375661, 0.022949816401468787), (0.5455026455026455, 0.34485924112607097)], [(0.2613756613756614, 0.02058694699956198)]]"
599de8c33a717f1e,1381767001,7,7,"['Asteroid', 'Sun']",Asteroid,Viking,"[[(1259, 75), (1031, 1127)]]","[[(0.6661375661375661, 0.022949816401468787), (0.5455026455026455, 0.34485924112607097)]]"
599de8c33a717f1e,1381767054,20,20,"['Asteroid', 'Sun', 'Climate', 'Ocean', 'Ship', 'Boat']",Asteroid,Viking,"[[(1259, 75), (1031, 1127)], [(494, 94)], [(1133, 243)], [(491, 1089)], [(293, 100)]]","[[(0.6661375661375661, 0.022949816401468787), (0.5455026455026455, 0.34485924112607097)], [(0.2613756613756614, 0.02058694699956198)], [(0.5994708994708995, 0.20233139050791007)], [(0.2597883597883598, 0.5780254777070064)], [(0.15502645502645504, 0.027218290691344585)]]"
599de8c33a717f1e,1381768909,1809,9,"['Asteroid', 'Sun', 'Climate', 'Ocean']",Asteroid,Viking,"[[(1259, 75), (1031, 1127)], [(494, 94)], [(1133, 243)]]","[[(0.6661375661375661, 0.022949816401468787), (0.5455026455026455, 0.34485924112607097)], [(0.2613756613756614, 0.02058694699956198)], [(0.5994708994708995, 0.20233139050791007)]]"
0e44341c3b059071,1381769234,191,191,"['Brain', 'Computer_science', 'Internet']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)]]"
37b9bcfe7bdd9d0d,1381796497,1989,189,"['Theatre', 'Dance', 'Hip_hop_music', 'South_Africa', 'Hyena', 'The_Lion_King', 'Africa', 'Giraffe']",Theatre,Zebra,"[[(780, 192)], [(1232, 461)], [(560, 3728)], [(718, 2830)], [(1209, 1980)], [(217, 138), (1062, 243)], [(19, 678)]]","[[(0.4126984126984127, 0.08108108108108109)], [(0.6518518518518519, 0.1814246359700905)], [(0.2962962962962963, 0.9022265246853823)], [(0.3798941798941799, 0.5095426719481455)], [(0.6396825396825396, 0.8375634517766497)], [(0.11481481481481481, 0.03671189146049481), (0.5619047619047619, 0.06464485235434957)], [(0.010052910052910053, 0.09656744053553624)]]"
7899a4887aa211de,1381811429,65,65,"['Theatre', 'United_States', 'Bald_Eagle']",Theatre,Zebra,"[[(66, 1890), (111, 2092), (156, 2174), (155, 2194)], [(1647, 4539)]]","[[(0.03492063492063492, 0.7981418918918919), (0.05873015873015873, 0.8834459459459459), (0.08253968253968254, 0.9180743243243243), (0.082010582010582, 0.9265202702702703)], [(0.8714285714285714, 0.5685832393836904)]]"
302a33da1e3f3ac5,1381882716,1907,107,"['Theatre', 'Music', 'Art', 'Human', 'Ape', 'Gorilla', 'Herbivore']",Theatre,Zebra,"[[(699, 192)], [(125, 75), (897, 94)], [(586, 459)], [(1102, 75)], [(234, 121), (755, 1013), (117, 2270)], [(392, 75), (361, 341)]]","[[(0.36984126984126986, 0.08108108108108109)], [(0.06613756613756613, 0.023674242424242424), (0.4746031746031746, 0.029671717171717172)], [(0.3100529100529101, 0.09524797675866363)], [(0.5830687830687831, 0.012613521695257316)], [(0.12380952380952381, 0.0491869918699187), (0.3994708994708995, 0.4117886178861789), (0.06190476190476191, 0.9227642276422764)], [(0.2074074074074074, 0.031928480204342274), (0.191005291005291, 0.14516815666240954)]]"
599de8c33a717f1e,1381936882,30,30,"['Brain', 'Animal', 'Human', 'Language', 'English_language', 'United_States']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1454, 119)], [(1537, 75), (1601, 2446), (482, 3372)], [(1246, 942)], [(1680, 115), (1680, 635), (1453, 202), (236, 304), (1113, 1118)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.7693121693121693, 0.04823672476692339)], [(0.8132275132275132, 0.012613521695257316), (0.8470899470899471, 0.4113689875546586), (0.25502645502645505, 0.5671039354187689)], [(0.6592592592592592, 0.5389016018306636)], [(0.8888888888888888, 0.015555254970918437), (0.8888888888888888, 0.08589206005681049), (0.7687830687830688, 0.027323143514134993), (0.12486772486772486, 0.04111997835790613), (0.5888888888888889, 0.15122413093466794)]]"
783f9e4443f6a8f9,1381963335,1858,58,"['Brain', 'Computer_science']",Brain,Telephone,"[[(583, 2880), (19, 3409)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)]]"
4e76d7000d4de2e4,1381968740,269,269,"['Pyramid', 'Earth', 'Food', 'Health', 'Nutrition', 'Food', 'Pottery']",Pyramid,Bean,"[[(1574, 119)], [(458, 2564)], [(257, 1868)], [(629, 246), (61, 517), (19, 916)], [(1680, 310)], [(348, 695)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.24232804232804234, 0.4729754657812212)], [(0.13597883597883598, 0.860036832412523)], [(0.3328042328042328, 0.1923377638780297), (0.032275132275132276, 0.4042220484753714), (0.010052910052910053, 0.7161845191555903)], [(0.8888888888888888, 0.06461025427261359)], [(0.18412698412698414, 0.3199815837937385)]]"
619d4ae23da4c66e,1381972998,1923,123,"['Batman', 'Superman', 'Cleveland%2C_Ohio']",Batman,Peanut,"[[(1200, 75), (184, 227)], []]","[[(0.6349206349206349, 0.021981242672919107), (0.09735449735449736, 0.06652989449003517)], []]"
4e76d7000d4de2e4,1381983330,1834,34,"['Theatre', 'United_Kingdom']",Theatre,Zebra,"[[(326, 1971), (192, 2032), (183, 2052), (257, 2072)]]","[[(0.1724867724867725, 0.832347972972973), (0.10158730158730159, 0.8581081081081081), (0.09682539682539683, 0.8665540540540541), (0.13597883597883598, 0.875)]]"
4e76d7000d4de2e4,1382054159,85,85,"['Theatre', 'France', 'Indian_Ocean', 'Madagascar']",Theatre,Zebra,"[[(1152, 1009), (126, 2133)], [(19, 300), (553, 2001)], [(925, 143)]]","[[(0.6095238095238096, 0.42609797297297297), (0.06666666666666667, 0.9007601351351351)], [(0.010052910052910053, 0.04397537379067722), (0.29259259259259257, 0.29331574318381703)], [(0.4894179894179894, 0.08604091456077016)]]"
4e76d7000d4de2e4,1382054327,149,149,"['Brain', 'Computer_science', 'Internet', 'Music']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(1547, 2168)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.8185185185185185, 0.5696269048870205)]]"
3ab4c69b747e402e,1382057159,1887,87,"['Brain', 'Computer_science', 'Internet']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)]]"
79cb87091e777fbd,1382115932,89,89,"['Pyramid', 'California', 'Mexico', 'Salsa_music', 'Puerto_Rico']",Pyramid,Bean,"[[(711, 1506)], [(1048, 75), (425, 530)], [(1016, 4341)], [(759, 94), (296, 2622)]]","[[(0.3761904761904762, 0.6946494464944649)], [(0.5544973544973545, 0.01448715472281244), (0.22486772486772486, 0.10237589337454124)], [(0.5375661375661376, 0.6991464003865356)], [(0.4015873015873016, 0.029310882444652322), (0.15661375661375662, 0.8175865294667914)]]"
5a32f6990fbfb53c,1382117304,54,54,"['Brain', 'Virus']",Brain,Telephone,"[[(354, 2657)]]","[[(0.1873015873015873, 0.7087223259535876)]]"
3a28cf9a7e34389d,1382122501,129,129,"['Brain', 'Animal', 'Mammal']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1664, 424), (654, 1350), (829, 1955)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.8804232804232804, 0.17186866639643292), (0.346031746031746, 0.5472233481961897), (0.43862433862433864, 0.7924604783137413)]]"
58d60d4b308717a8,1382123224,44,44,['Asteroid'],Asteroid,Viking,[],[]
12e0dc7a2a9afbea,1382222691,1911,111,"['Asteroid', 'Dinosaur', 'Belgium', 'Franks']",Asteroid,Viking,"[[(1611, 2925)], [(1153, 1301)], [(161, 319)]]","[[(0.8523809523809524, 0.8950428396572827)], [(0.6100529100529101, 0.20074062644653604)], [(0.08518518518518518, 0.09049645390070922)]]"
232f9807670b7da7,1382330165,1920,120,"['Pyramid', 'Mesopotamia', 'Euphrates', 'Hebrew_language', 'Vowel', 'Spanish_language', 'New_York_City']",Pyramid,Bean,"[[(44, 577)], [(1761, 79), (1328, 75), (703, 1833)], [(551, 99)], [(141, 3550)], [(1197, 1532), (1039, 3191)], [(837, 1711)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.9317460317460318, 0.018223760092272202), (0.7026455026455026, 0.01730103806228374), (0.37195767195767193, 0.4228373702422145)], [(0.29153439153439153, 0.0838272650296359)], [(0.0746031746031746, 0.6717123935666982)], [(0.6333333333333333, 0.3617473435655254), (0.5497354497354497, 0.753482880755608)], [(0.44285714285714284, 0.29679098005203813)]]"
3f67ed38777b6b81,1382361007,389,389,"['Asteroid', 'Trojan_War', 'William_Shakespeare', 'Macbeth']",Asteroid,Viking,"[[(1605, 2247)], [(938, 6782)], [(411, 987)]]","[[(0.8492063492063492, 0.6875764993880049)], [(0.4962962962962963, 0.9833260838045527)], [(0.21746031746031746, 0.4957307885484681)]]"
3f67ed38777b6b81,1382361392,379,379,"['Brain', 'Computer_science', 'Science', 'Technology', 'Radio']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(788, 360)], [(19, 1889), (233, 2120)], [(1153, 825)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.41693121693121693, 0.11059907834101383)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.6100529100529101, 0.21988272921108742)]]"
78af17fe768c8f99,1382382202,416,416,"['Asteroid', 'Solar_System', 'Galileo_Galilei', 'Moon', 'Telescope', 'Netherlands']",Asteroid,Viking,"[[(1079, 75)], [(414, 4470), (19, 4575)], [(590, 1124), (138, 3694)], [(550, 3965)], [(152, 363)]]","[[(0.5708994708994709, 0.022949816401468787)], [(0.21904761904761905, 0.7828371278458844), (0.010052910052910053, 0.8012259194395797)], [(0.31216931216931215, 0.2882790459092075), (0.07301587301587302, 0.9474224160041036)], [(0.291005291005291, 0.7528004556673629)], [(0.08042328042328042, 0.13474387527839643)]]"
15bc373d5c038bf2,1382410110,21,21,['Brain'],Brain,Telephone,[],[]
74ee62b018e2ae86,1382464675,216,216,"['Thailand', 'United_States', 'Petroleum', 'Planet', 'Season', 'Animal', 'Bird', 'Dove', 'Rock_Pigeon', 'Wood_Pigeon', 'Crow', 'Dove']",Thailand,Pigeon,"[[(153, 404)], [(892, 4270), (444, 4543)], [(1462, 898)], [(569, 2559)], [(964, 281)], [(1716, 424), (595, 1350), (769, 1955)], [(131, 898), (589, 2335), (727, 2335)], [(1660, 272), (389, 119), (38, 469), (289, 8767), (1291, 8945)], [(1178, 297), (193, 1808)], [(1433, 215)], [(667, 75), (488, 2816)]]","[[(0.08095238095238096, 0.1473377097009482)], [(0.47195767195767196, 0.5348866340974571), (0.23492063492063492, 0.569084304146311)], [(0.7735449735449735, 0.1611629576453697)], [(0.3010582010582011, 0.6676232715888338)], [(0.5100529100529101, 0.10680349676928924)], [(0.9079365079365079, 0.17186866639643292), (0.3148148148148148, 0.5472233481961897), (0.4068783068783069, 0.7924604783137413)], [(0.06931216931216931, 0.31202223766504517), (0.31164021164021166, 0.8113273106323836), (0.38465608465608464, 0.8113273106323836)], [(0.8783068783068783, 0.027903159622486663), (0.20582010582010582, 0.012207632334837916), (0.020105820105820106, 0.04811243331965531), (0.1529100529100529, 0.8993639720968404), (0.683068783068783, 0.9176241280262618)], [(0.6232804232804233, 0.15129903209373408), (0.10211640211640212, 0.9210392256749873)], [(0.751442055584688, 0.2488425925925926)], [(0.3529100529100529, 0.022803283672848892), (0.2582010582010582, 0.8561872909698997)]]"
74e856bf18ea7f90,1382464698,234,234,"['Thailand', 'Climate', 'Global_warming', 'Jurassic', 'Pterosaur', 'Animal', 'Bird', 'Dove']",Thailand,Pigeon,"[[(74, 1832)], [(78, 812)], [(768, 2858)], [(1768, 1018)], [(1750, 377)], [(1716, 424), (595, 1350), (769, 1955)], [(131, 898), (589, 2335), (727, 2335)]]","[[(0.039153439153439155, 0.6681254558716265)], [(0.04126984126984127, 0.6761032472939217)], [(0.40634920634920635, 0.7597022860180755)], [(0.9354497354497354, 0.7717968157695224)], [(0.9259259259259259, 0.16666666666666666)], [(0.9079365079365079, 0.17186866639643292), (0.3148148148148148, 0.5472233481961897), (0.4068783068783069, 0.7924604783137413)], [(0.06931216931216931, 0.31202223766504517), (0.31164021164021166, 0.8113273106323836), (0.38465608465608464, 0.8113273106323836)]]"
74ec59cb18e27ea6,1382464702,253,253,"['Thailand', 'California', 'Bird_migration', 'Bird_of_prey', 'Bird', 'Dove', 'Rock_Pigeon']",Thailand,Pigeon,"[[(875, 1762)], [(520, 657)], [(674, 607), (1031, 658)], [(1797, 346), (182, 75)], [(131, 898), (589, 2335), (727, 2335)], [(1660, 272), (389, 119), (38, 469), (289, 8767), (1291, 8945)]]","[[(0.46296296296296297, 0.6425966447848286)], [(0.2751322751322751, 0.12690747537183697)], [(0.3566137566137566, 0.29609756097560974), (0.5455026455026455, 0.32097560975609757)], [(0.9423177766124803, 0.4271604938271605), (0.09543786051389617, 0.09259259259259259)], [(0.06931216931216931, 0.31202223766504517), (0.31164021164021166, 0.8113273106323836), (0.38465608465608464, 0.8113273106323836)], [(0.8783068783068783, 0.027903159622486663), (0.20582010582010582, 0.012207632334837916), (0.020105820105820106, 0.04811243331965531), (0.1529100529100529, 0.8993639720968404), (0.683068783068783, 0.9176241280262618)]]"
2d53fe9b3d82556f,1382466378,1924,124,"['Thailand', 'Climate', 'Global_warming', 'Civilization']",Thailand,Pigeon,"[[(74, 1832)], [(78, 812)], [(304, 1528)]]","[[(0.039153439153439155, 0.6681254558716265)], [(0.04126984126984127, 0.6761032472939217)], [(0.16084656084656085, 0.40616693248272195)]]"
07a39a4679f24a0e,1382466415,1954,154,"['Thailand', 'China', 'Badminton']",Thailand,Pigeon,"[[(74, 1999)], [(1281, 3421)]]","[[(0.039153439153439155, 0.7290299051787017)], [(0.6777777777777778, 0.7698019801980198)]]"
74ea6cab18eaa687,1382466418,1959,159,"['Thailand', 'Bangkok', 'Capital', 'United_States', 'Bald_Eagle', 'Eagle', 'Bird', 'Dove', 'Rock_Pigeon', 'Wood_Pigeon']",Thailand,Pigeon,"[[(1740, 455), (1312, 277), (977, 615), (1027, 697), (92, 1179), (1158, 1185), (201, 1651), (121, 1851), (1734, 2391)], [(363, 75)], [(1797, 973)], [(1647, 4539)], [(47, 126)], [(1742, 352), (362, 94)], [(131, 898), (589, 2335), (727, 2335)], [(1660, 272), (389, 119), (38, 469), (289, 8767), (1291, 8945)], [(1178, 297), (193, 1808)]]","[[(0.9206349206349206, 0.16593727206418674), (0.6941798941798942, 0.10102115244347191), (0.5169312169312169, 0.22428884026258206), (0.5433862433862434, 0.25419401896425964), (0.04867724867724868, 0.4299781181619256), (0.6126984126984127, 0.43216630196936545), (0.10634920634920635, 0.6021152443471919), (0.06402116402116402, 0.675054704595186), (0.9174603174603174, 0.8719912472647703)], [(0.19206349206349208, 0.01849112426035503)], [(0.9507936507936507, 0.6285529715762274)], [(0.8714285714285714, 0.5685832393836904)], [(0.02486772486772487, 0.08203125)], [(0.9216931216931217, 0.0975609756097561), (0.19153439153439153, 0.026053215077605323)], [(0.06931216931216931, 0.31202223766504517), (0.31164021164021166, 0.8113273106323836), (0.38465608465608464, 0.8113273106323836)], [(0.8783068783068783, 0.027903159622486663), (0.20582010582010582, 0.012207632334837916), (0.020105820105820106, 0.04811243331965531), (0.1529100529100529, 0.8993639720968404), (0.683068783068783, 0.9176241280262618)], [(0.6232804232804233, 0.15129903209373408), (0.10211640211640212, 0.9210392256749873)]]"
7f67611177cbaa0e,1382466454,1998,198,"['Thailand', 'Climate', 'Weather', 'Earth', 'Animal', 'Bird', 'Dove', 'Rock_Pigeon']",Thailand,Pigeon,"[[(74, 1832)], [(490, 75), (1402, 215)], [(458, 154), (273, 322)], [(19, 2504)], [(1716, 424), (595, 1350), (769, 1955)], [(131, 898), (589, 2335), (727, 2335)], [(1660, 272), (389, 119), (38, 469), (289, 8767), (1291, 8945)]]","[[(0.039153439153439155, 0.6681254558716265)], [(0.25925925925925924, 0.06244796003330558), (0.7417989417989418, 0.17901748542880933)], [(0.24232804232804234, 0.09571162212554382), (0.14444444444444443, 0.20012430080795526)], [(0.010052910052910053, 0.4619073971591957)], [(0.9079365079365079, 0.17186866639643292), (0.3148148148148148, 0.5472233481961897), (0.4068783068783069, 0.7924604783137413)], [(0.06931216931216931, 0.31202223766504517), (0.31164021164021166, 0.8113273106323836), (0.38465608465608464, 0.8113273106323836)], [(0.8783068783068783, 0.027903159622486663), (0.20582010582010582, 0.012207632334837916), (0.020105820105820106, 0.04811243331965531), (0.1529100529100529, 0.8993639720968404), (0.683068783068783, 0.9176241280262618)]]"
7f61196d77d24599,1382466465,2005,205,"['Thailand', 'United_States', 'Bald_Eagle', 'Bird', 'Dove', 'Rock_Pigeon']",Thailand,Pigeon,"[[(153, 404)], [(1647, 4539)], [(1754, 569), (367, 784)], [(131, 898), (589, 2335), (727, 2335)], [(1660, 272), (389, 119), (38, 469), (289, 8767), (1291, 8945)]]","[[(0.08095238095238096, 0.1473377097009482)], [(0.8714285714285714, 0.5685832393836904)], [(0.928042328042328, 0.3704427083333333), (0.19417989417989417, 0.5104166666666666)], [(0.06931216931216931, 0.31202223766504517), (0.31164021164021166, 0.8113273106323836), (0.38465608465608464, 0.8113273106323836)], [(0.8783068783068783, 0.027903159622486663), (0.20582010582010582, 0.012207632334837916), (0.020105820105820106, 0.04811243331965531), (0.1529100529100529, 0.8993639720968404), (0.683068783068783, 0.9176241280262618)]]"
